YYYY MM DD hh mm WS_mean_10_mean Rad_mean 
    Height 10 0 
    Units m/s W/m2 
2011 04 23 09 16 5.5630E+00 1.8218E+02 
2011 04 23 09 26 5.0905E+00 1.4772E+02 
2011 04 23 09 36 5.4842E+00 1.7233E+02 
2011 04 23 09 46 6.1930E+00 1.5757E+02 
2011 04 23 09 56 6.1930E+00 9.3582E+01 
2011 04 23 10 06 6.1142E+00 5.9128E+01 
2011 04 23 10 16 6.9805E+00 6.4050E+01 
2011 04 23 10 26 6.7442E+00 6.4050E+01 
2011 04 23 10 36 7.2167E+00 4.9284E+01 
2011 04 23 10 46 7.0592E+00 4.9284E+01 
2011 04 23 10 56 7.2955E+00 7.3894E+01 
2011 04 23 11 06 7.7680E+00 8.8660E+01 
2011 04 23 11 16 8.0830E+00 6.8972E+01 
2011 04 23 11 26 7.5317E+00 6.4050E+01 
2011 04 23 11 36 7.8467E+00 8.3738E+01 
2011 04 23 11 46 7.5317E+00 6.4050E+01 
2011 04 23 11 56 7.6892E+00 7.3894E+01 
2011 04 23 12 06 8.7130E+00 6.4050E+01 
2011 04 23 12 16 7.7680E+00 5.4206E+01 
2011 04 23 12 26 7.2955E+00 5.9128E+01 
2011 04 23 12 36 7.6892E+00 1.2804E+02 
2011 04 23 12 46 7.5317E+00 8.3738E+01 
2011 04 23 12 56 7.4530E+00 8.3738E+01 
2011 04 23 13 06 6.5080E+00 4.9284E+01 
2011 04 23 13 16 6.2717E+00 2.9596E+01 
2011 04 23 13 26 6.5080E+00 3.4518E+01 
2011 04 23 13 36 6.5867E+00 6.8972E+01 
2011 04 23 13 46 6.6655E+00 6.4050E+01 
2011 04 23 13 56 6.1142E+00 6.8972E+01 
2011 04 23 14 06 5.4842E+00 4.4362E+01 
2011 04 23 14 16 5.2480E+00 5.4206E+01 
2011 04 23 14 26 4.9330E+00 2.9596E+01 
2011 04 23 14 36 5.2480E+00 3.9440E+01 
2011 04 23 14 46 6.3505E+00 3.4518E+01 
2011 04 23 14 56 6.1142E+00 4.4362E+01 
2011 04 23 15 06 5.0905E+00 5.4206E+01 
2011 04 23 15 16 5.0117E+00 6.8972E+01 
2011 04 23 15 26 5.3267E+00 4.9284E+01 
2011 04 23 15 36 6.1142E+00 5.9128E+01 
2011 04 23 15 46 6.1930E+00 3.4518E+01 
2011 04 23 15 56 6.7442E+00 3.4518E+01 
2011 04 23 16 06 6.5867E+00 2.9596E+01 
2011 04 23 16 16 4.6180E+00 2.4674E+01 
2011 04 23 16 26 3.1217E+00 3.9440E+01 
2011 04 23 16 36 2.9642E+00 2.4674E+01 
2011 04 23 16 46 2.9642E+00 2.4674E+01 
2011 04 23 16 56 3.2005E+00 1.9752E+01 
2011 04 23 17 06 4.4605E+00 1.9752E+01 
2011 04 23 17 16 3.6730E+00 1.9752E+01 
2011 04 23 17 26 4.3817E+00 2.4674E+01 
2011 04 23 17 36 4.7755E+00 1.4830E+01 
2011 04 23 17 46 4.4605E+00 1.4830E+01 
2011 04 23 17 56 5.2480E+00 4.9860E+00 
2011 04 23 18 06 4.6180E+00 9.9080E+00 
2011 04 23 18 16 5.3267E+00 9.9080E+00 
2011 04 23 18 26 5.4842E+00 4.9860E+00 
2011 04 23 18 36 5.0905E+00 4.9860E+00 
2011 04 23 18 46 5.0905E+00 6.4000E-02 
2011 04 23 18 56 5.5630E+00 4.9860E+00 
2011 04 23 19 06 5.8780E+00 6.4000E-02 
2011 04 23 19 16 5.7204E+00 6.4000E-02 
2011 04 23 19 26 5.7204E+00 4.9860E+00 
2011 04 23 19 36 6.2717E+00 6.4000E-02 
2011 04 23 19 46 6.1930E+00 6.4000E-02 
2011 04 23 19 56 6.9017E+00 -4.8580E+00 
2011 04 23 20 06 6.6655E+00 -4.8580E+00 
2011 04 23 20 16 5.9567E+00 6.4000E-02 
2011 04 23 20 26 5.2480E+00 -4.8580E+00 
2011 04 23 20 36 5.8780E+00 -4.8580E+00 
2011 04 23 20 46 6.1142E+00 -4.8580E+00 
2011 04 23 20 56 6.9805E+00 -4.8580E+00 
2011 04 23 21 06 6.9805E+00 -4.8580E+00 
2011 04 23 21 16 6.8230E+00 -4.8580E+00 
2011 04 23 21 26 6.9805E+00 -4.8580E+00 
2011 04 23 21 36 6.9017E+00 -4.8580E+00 
2011 04 23 21 46 6.8230E+00 -4.8580E+00 
2011 04 23 21 56 6.5080E+00 -4.8580E+00 
2011 04 23 22 06 6.9017E+00 -4.8580E+00 
2011 04 23 22 16 6.9017E+00 -4.8580E+00 
2011 04 23 22 26 7.6105E+00 -4.8580E+00 
2011 04 23 22 36 6.7442E+00 -4.8580E+00 
2011 04 23 22 46 7.6892E+00 -4.8580E+00 
2011 04 23 22 56 7.6105E+00 -4.8580E+00 
2011 04 23 23 06 6.9017E+00 -4.8580E+00 
2011 04 23 23 16 7.5317E+00 -4.8580E+00 
2011 04 23 23 26 7.6892E+00 -4.8580E+00 
2011 04 23 23 36 7.6105E+00 -4.8580E+00 
2011 04 23 23 46 7.4530E+00 -4.8580E+00 
2011 04 23 23 56 7.6105E+00 -4.8580E+00 
2011 04 24 00 06 8.0830E+00 -4.8580E+00 
2011 04 24 00 16 8.3192E+00 -4.8580E+00 
2011 04 24 00 26 8.2404E+00 -4.8580E+00 
2011 04 24 00 36 8.8705E+00 -4.8580E+00 
2011 04 24 00 46 8.7917E+00 -4.8580E+00 
2011 04 24 00 56 9.4217E+00 -4.8580E+00 
2011 04 24 01 06 8.8705E+00 -4.8580E+00 
2011 04 24 01 16 8.8705E+00 -4.8580E+00 
2011 04 24 01 26 9.2642E+00 -4.8580E+00 
2011 04 24 01 36 9.3430E+00 -4.8580E+00 
2011 04 24 01 46 9.3430E+00 -4.8580E+00 
2011 04 24 01 56 8.5554E+00 -4.8580E+00 
2011 04 24 02 06 9.2642E+00 -4.8580E+00 
2011 04 24 02 16 8.4767E+00 -4.8580E+00 
2011 04 24 02 26 8.2404E+00 -9.7800E+00 
2011 04 24 02 36 9.0280E+00 -4.8580E+00 
2011 04 24 02 46 1.0130E+01 -4.8580E+00 
2011 04 24 02 56 9.8155E+00 -4.8580E+00 
2011 04 24 03 06 9.5792E+00 -4.8580E+00 
2011 04 24 03 16 9.8942E+00 -4.8580E+00 
2011 04 24 03 26 9.8942E+00 -4.8580E+00 
2011 04 24 03 36 9.7367E+00 -4.8580E+00 
2011 04 24 03 46 9.8155E+00 -4.8580E+00 
2011 04 24 03 56 9.6579E+00 -4.8580E+00 
2011 04 24 04 06 1.0209E+01 -4.8580E+00 
2011 04 24 04 16 1.0130E+01 -4.8580E+00 
2011 04 24 04 26 1.0052E+01 -4.8580E+00 
2011 04 24 04 36 1.0524E+01 -4.8580E+00 
2011 04 24 04 46 1.0445E+01 -4.8580E+00 
2011 04 24 04 56 1.0367E+01 -4.8580E+00 
2011 04 24 05 06 1.0367E+01 6.4000E-02 
2011 04 24 05 16 1.0445E+01 6.4000E-02 
2011 04 24 05 26 9.8942E+00 6.4000E-02 
2011 04 24 05 36 9.8155E+00 6.4000E-02 
2011 04 24 05 46 9.9730E+00 4.9860E+00 
2011 04 24 05 56 1.0367E+01 6.4000E-02 
2011 04 24 06 06 9.5005E+00 6.4000E-02 
2011 04 24 06 16 8.9492E+00 4.9860E+00 
2011 04 24 06 26 9.1067E+00 9.9080E+00 
2011 04 24 06 36 9.1067E+00 4.9860E+00 
2011 04 24 06 46 9.7367E+00 9.9080E+00 
2011 04 24 06 56 9.1855E+00 9.9080E+00 
2011 04 24 07 06 9.2642E+00 1.9752E+01 
2011 04 24 07 16 9.0280E+00 2.4674E+01 
2011 04 24 07 26 9.1067E+00 1.4830E+01 
2011 04 24 07 36 9.0280E+00 1.9752E+01 
2011 04 24 07 46 9.5792E+00 2.4674E+01 
2011 04 24 07 56 9.8942E+00 9.9080E+00 
2011 04 24 08 06 1.0130E+01 2.9596E+01 
2011 04 24 08 16 9.7367E+00 1.9752E+01 
2011 04 24 08 26 9.5005E+00 9.9080E+00 
2011 04 24 08 36 8.8705E+00 1.4830E+01 
2011 04 24 08 46 8.9492E+00 9.9080E+00 
2011 04 24 08 56 8.3980E+00 1.4830E+01 
2011 04 24 09 06 8.7917E+00 4.9860E+00 
2011 04 24 09 16 8.6342E+00 4.9860E+00 
2011 04 24 09 26 9.8155E+00 6.4000E-02 
2011 04 24 09 36 1.0130E+01 4.9860E+00 
2011 04 24 09 46 8.8705E+00 1.4830E+01 
2011 04 24 09 56 9.5005E+00 1.4830E+01 
2011 04 24 10 06 9.5792E+00 1.4830E+01 
2011 04 24 10 16 9.3430E+00 1.9752E+01 
2011 04 24 10 26 9.6579E+00 2.9596E+01 
2011 04 24 10 36 9.0280E+00 2.4674E+01 
2011 04 24 10 46 9.5005E+00 7.3894E+01 
2011 04 24 10 56 9.5792E+00 1.0835E+02 
2011 04 24 11 06 8.7130E+00 7.8816E+01 
2011 04 24 11 16 9.2642E+00 2.9596E+01 
2011 04 24 11 26 7.5317E+00 7.3894E+01 
2011 04 24 11 36 6.6655E+00 1.4830E+01 
2011 04 24 11 46 6.6655E+00 3.9440E+01 
2011 04 24 11 56 6.0355E+00 1.9752E+01 
2011 04 24 12 06 5.6417E+00 5.4206E+01 
2011 04 24 12 16 6.5867E+00 8.3738E+01 
2011 04 24 12 26 7.6892E+00 4.4362E+01 
2011 04 24 12 36 9.6579E+00 7.8816E+01 
2011 04 24 12 46 9.6579E+00 7.3894E+01 
2011 04 24 12 56 9.2642E+00 6.4050E+01 
2011 04 24 13 06 9.0280E+00 5.4206E+01 
2011 04 24 13 16 9.2642E+00 8.3738E+01 
2011 04 24 13 26 8.7130E+00 5.4206E+01 
2011 04 24 13 36 8.8705E+00 5.4206E+01 
2011 04 24 13 46 9.1067E+00 4.4362E+01 
2011 04 24 13 56 9.5005E+00 8.8660E+01 
2011 04 24 14 06 9.1855E+00 8.3738E+01 
2011 04 24 14 16 9.9730E+00 9.3582E+01 
2011 04 24 14 26 9.3430E+00 8.3738E+01 
2011 04 24 14 36 8.6342E+00 8.8660E+01 
2011 04 24 14 46 8.0042E+00 8.8660E+01 
2011 04 24 14 56 8.5554E+00 4.9284E+01 
2011 04 24 15 06 7.2955E+00 1.3788E+02 
2011 04 24 15 16 6.7442E+00 5.3164E+02 
2011 04 24 15 26 5.9567E+00 3.2984E+02 
2011 04 24 15 36 4.3817E+00 4.8734E+02 
2011 04 24 15 46 3.5942E+00 7.2360E+02 
2011 04 24 15 56 3.5942E+00 2.7077E+02 
2011 04 24 16 06 4.6180E+00 2.0679E+02 
2011 04 24 16 16 5.1692E+00 2.3632E+02 
2011 04 24 16 26 4.9330E+00 2.0187E+02 
2011 04 24 16 36 5.2480E+00 1.9694E+02 
2011 04 24 16 46 5.0905E+00 2.0187E+02 
2011 04 24 16 56 4.6180E+00 1.1819E+02 
2011 04 24 17 06 5.6417E+00 1.1819E+02 
2011 04 24 17 16 5.3267E+00 9.3582E+01 
2011 04 24 17 26 5.6417E+00 8.8660E+01 
2011 04 24 17 36 5.7204E+00 8.3738E+01 
2011 04 24 17 46 4.6180E+00 7.3894E+01 
2011 04 24 17 56 4.3817E+00 6.4050E+01 
2011 04 24 18 06 3.5155E+00 5.9128E+01 
2011 04 24 18 16 3.6730E+00 5.4206E+01 
2011 04 24 18 26 4.6180E+00 7.3894E+01 
2011 04 24 18 36 4.1455E+00 7.3894E+01 
2011 04 24 18 46 3.3580E+00 4.9284E+01 
2011 04 24 18 56 4.4605E+00 3.4518E+01 
2011 04 24 19 06 4.9330E+00 2.9596E+01 
2011 04 24 19 16 4.7755E+00 1.9752E+01 
2011 04 24 19 26 4.7755E+00 9.9080E+00 
2011 04 24 19 36 5.0905E+00 4.9860E+00 
2011 04 24 19 46 4.6967E+00 6.4000E-02 
2011 04 24 19 56 5.3267E+00 6.4000E-02 
2011 04 24 20 06 4.5392E+00 -4.8580E+00 
2011 04 24 20 16 4.2242E+00 -4.8580E+00 
2011 04 24 20 26 4.4605E+00 -4.8580E+00 
2011 04 24 20 36 4.6180E+00 -4.8580E+00 
2011 04 24 20 46 4.3817E+00 -4.8580E+00 
2011 04 24 20 56 4.5392E+00 -4.8580E+00 
2011 04 24 21 06 4.4605E+00 -4.8580E+00 
2011 04 24 21 16 4.3817E+00 -4.8580E+00 
2011 04 24 21 26 4.9330E+00 -4.8580E+00 
2011 04 24 21 36 5.5630E+00 -9.7800E+00 
2011 04 24 21 46 5.3267E+00 -4.8580E+00 
2011 04 24 21 56 5.4055E+00 -4.8580E+00 
2011 04 24 22 06 5.4842E+00 -4.8580E+00 
2011 04 24 22 16 6.0355E+00 -4.8580E+00 
2011 04 24 22 26 5.7204E+00 -4.8580E+00 
2011 04 24 22 36 5.7992E+00 -4.8580E+00 
2011 04 24 22 46 5.7204E+00 -4.8580E+00 
2011 04 24 22 56 5.9567E+00 -4.8580E+00 
2011 04 24 23 06 5.7204E+00 -4.8580E+00 
2011 04 24 23 16 5.5630E+00 -4.8580E+00 
2011 04 24 23 26 5.4842E+00 -4.8580E+00 
2011 04 24 23 36 4.7755E+00 -4.8580E+00 
2011 04 24 23 46 4.7755E+00 -4.8580E+00 
2011 04 24 23 56 5.0117E+00 -4.8580E+00 
2011 04 25 00 06 3.3580E+00 -4.8580E+00 
2011 04 25 00 16 2.4917E+00 -9.7800E+00 
2011 04 25 00 26 3.5942E+00 -9.7800E+00 
2011 04 25 00 36 3.7517E+00 -9.7800E+00 
2011 04 25 00 46 3.4367E+00 -4.8580E+00 
2011 04 25 00 56 3.5942E+00 -4.8580E+00 
2011 04 25 01 06 3.0430E+00 -4.8580E+00 
2011 04 25 01 16 2.6492E+00 -4.8580E+00 
2011 04 25 01 26 3.8305E+00 -4.8580E+00 
2011 04 25 01 36 3.5942E+00 -4.8580E+00 
2011 04 25 01 46 4.1455E+00 -4.8580E+00 
2011 04 25 01 56 4.7755E+00 -4.8580E+00 
2011 04 25 02 06 4.6967E+00 -4.8580E+00 
2011 04 25 02 16 3.5942E+00 -4.8580E+00 
2011 04 25 02 26 3.2792E+00 -4.8580E+00 
2011 04 25 02 36 2.6492E+00 -4.8580E+00 
2011 04 25 02 46 2.6492E+00 -4.8580E+00 
2011 04 25 02 56 3.1217E+00 -4.8580E+00 
2011 04 25 03 06 3.0430E+00 -4.8580E+00 
2011 04 25 03 16 3.2792E+00 -4.8580E+00 
2011 04 25 03 26 3.0430E+00 -9.7800E+00 
2011 04 25 03 36 2.8855E+00 -4.8580E+00 
2011 04 25 03 46 2.4130E+00 -4.8580E+00 
2011 04 25 03 56 2.1767E+00 -4.8580E+00 
2011 04 25 04 06 2.5705E+00 -4.8580E+00 
2011 04 25 04 16 2.1767E+00 -4.8580E+00 
2011 04 25 04 26 3.2792E+00 -4.8580E+00 
2011 04 25 04 36 3.4367E+00 -4.8580E+00 
2011 04 25 04 46 3.9880E+00 6.4000E-02 
2011 04 25 04 56 4.1455E+00 6.4000E-02 
2011 04 25 05 06 4.2242E+00 6.4000E-02 
2011 04 25 05 16 3.8305E+00 4.9860E+00 
2011 04 25 05 26 4.7755E+00 4.9860E+00 
2011 04 25 05 36 4.5392E+00 4.9860E+00 
2011 04 25 05 46 4.3030E+00 4.9860E+00 
2011 04 25 05 56 3.9092E+00 1.4830E+01 
2011 04 25 06 06 4.7755E+00 4.9284E+01 
2011 04 25 06 16 4.1455E+00 5.9128E+01 
2011 04 25 06 26 4.7755E+00 4.9284E+01 
2011 04 25 06 36 3.8305E+00 1.7726E+02 
2011 04 25 06 46 3.8305E+00 4.9284E+01 
2011 04 25 06 56 4.4605E+00 5.9128E+01 
2011 04 25 07 06 4.3817E+00 5.9128E+01 
2011 04 25 07 16 4.8542E+00 1.5265E+02 
2011 04 25 07 26 4.7755E+00 7.8816E+01 
2011 04 25 07 36 3.7517E+00 8.3738E+01 
2011 04 25 07 46 3.3580E+00 7.3894E+01 
2011 04 25 07 56 3.2005E+00 1.3788E+02 
2011 04 25 08 06 3.5942E+00 3.1999E+02 
2011 04 25 08 16 3.9880E+00 1.5757E+02 
2011 04 25 08 26 4.0667E+00 1.0835E+02 
2011 04 25 08 36 4.2242E+00 1.9202E+02 
2011 04 25 08 46 4.4605E+00 3.0523E+02 
2011 04 25 08 56 4.6180E+00 3.6921E+02 
2011 04 25 09 06 4.2242E+00 2.5601E+02 
2011 04 25 09 16 4.1455E+00 1.8710E+02 
2011 04 25 09 26 4.2242E+00 2.1171E+02 
2011 04 25 09 36 4.1455E+00 3.4953E+02 
2011 04 25 09 46 4.6967E+00 2.5109E+02 
2011 04 25 09 56 4.6967E+00 3.1507E+02 
2011 04 25 10 06 5.0905E+00 3.4460E+02 
2011 04 25 10 16 5.4055E+00 2.2648E+02 
2011 04 25 10 26 5.1692E+00 2.8062E+02 
2011 04 25 10 36 5.1692E+00 2.1663E+02 
2011 04 25 10 46 5.1692E+00 2.4616E+02 
2011 04 25 10 56 5.4055E+00 2.6093E+02 
2011 04 25 11 06 4.6967E+00 1.7726E+02 
2011 04 25 11 16 4.3817E+00 2.4124E+02 
2011 04 25 11 26 4.8542E+00 2.4616E+02 
2011 04 25 11 36 4.7755E+00 2.5109E+02 
2011 04 25 11 46 5.4842E+00 2.6585E+02 
2011 04 25 11 56 5.3267E+00 2.1171E+02 
2011 04 25 12 06 4.9330E+00 1.6249E+02 
2011 04 25 12 16 5.0117E+00 2.0679E+02 
2011 04 25 12 26 4.9330E+00 1.8710E+02 
2011 04 25 12 36 5.3267E+00 1.9202E+02 
2011 04 25 12 46 5.4055E+00 1.5757E+02 
2011 04 25 12 56 5.0117E+00 1.9202E+02 
2011 04 25 13 06 5.6417E+00 2.1663E+02 
2011 04 25 13 16 5.4055E+00 2.5109E+02 
2011 04 25 13 26 5.4055E+00 2.2648E+02 
2011 04 25 13 36 6.2717E+00 1.6741E+02 
2011 04 25 13 46 6.1142E+00 2.0679E+02 
2011 04 25 13 56 6.0355E+00 7.1375E+02 
2011 04 25 14 06 6.4292E+00 7.3344E+02 
2011 04 25 14 16 6.3505E+00 6.0547E+02 
2011 04 25 14 26 6.5080E+00 7.0391E+02 
2011 04 25 14 36 5.9567E+00 5.9070E+02 
2011 04 25 14 46 6.2717E+00 2.4124E+02 
2011 04 25 14 56 6.0355E+00 2.9538E+02 
2011 04 25 15 06 5.8780E+00 4.4797E+02 
2011 04 25 15 16 6.1930E+00 2.6093E+02 
2011 04 25 15 26 6.5867E+00 1.9694E+02 
2011 04 25 15 36 6.4292E+00 1.5265E+02 
2011 04 25 15 46 6.1142E+00 1.7726E+02 
2011 04 25 15 56 6.0355E+00 1.2804E+02 
2011 04 25 16 06 6.1930E+00 6.8972E+01 
2011 04 25 16 16 6.5080E+00 1.0343E+02 
2011 04 25 16 26 5.7992E+00 9.3582E+01 
2011 04 25 16 36 5.3267E+00 1.2804E+02 
2011 04 25 16 46 5.4842E+00 1.8218E+02 
2011 04 25 16 56 5.6417E+00 1.5757E+02 
2011 04 25 17 06 6.3505E+00 1.7233E+02 
2011 04 25 17 16 6.2717E+00 1.4772E+02 
2011 04 25 17 26 5.5630E+00 1.2311E+02 
2011 04 25 17 36 5.0117E+00 9.3582E+01 
2011 04 25 17 46 5.2480E+00 7.8816E+01 
2011 04 25 17 56 5.2480E+00 7.3894E+01 
2011 04 25 18 06 5.0117E+00 7.8816E+01 
2011 04 25 18 16 4.3817E+00 7.3894E+01 
2011 04 25 18 26 4.3817E+00 6.8972E+01 
2011 04 25 18 36 3.9092E+00 4.4362E+01 
2011 04 25 18 46 3.8305E+00 4.4362E+01 
2011 04 25 18 56 4.3817E+00 3.9440E+01 
2011 04 25 19 06 4.1455E+00 2.9596E+01 
2011 04 25 19 16 3.8305E+00 1.4830E+01 
2011 04 25 19 26 4.4605E+00 9.9080E+00 
2011 04 25 19 36 5.0117E+00 4.9860E+00 
2011 04 25 19 46 5.7204E+00 4.9860E+00 
2011 04 25 19 56 5.7204E+00 6.4000E-02 
2011 04 25 20 06 5.1692E+00 -4.8580E+00 
2011 04 25 20 16 4.6180E+00 -4.8580E+00 
2011 04 25 20 26 4.4605E+00 -9.7800E+00 
2011 04 25 20 36 3.9092E+00 -9.7800E+00 
2011 04 25 20 46 3.1217E+00 -9.7800E+00 
2011 04 25 20 56 2.7280E+00 -9.7800E+00 
2011 04 25 21 06 3.1217E+00 -9.7800E+00 
2011 04 25 21 16 2.8067E+00 -9.7800E+00 
2011 04 25 21 26 2.4917E+00 -9.7800E+00 
2011 04 25 21 36 2.4917E+00 -9.7800E+00 
2011 04 25 21 46 2.0192E+00 -9.7800E+00 
2011 04 25 21 56 2.0980E+00 -9.7800E+00 
2011 04 25 22 06 2.4130E+00 -9.7800E+00 
2011 04 25 22 16 3.1217E+00 -4.8580E+00 
2011 04 25 22 26 3.7517E+00 -9.7800E+00 
2011 04 25 22 36 4.5392E+00 -9.7800E+00 
2011 04 25 22 46 4.6180E+00 -9.7800E+00 
2011 04 25 22 56 4.7755E+00 -9.7800E+00 
2011 04 25 23 06 4.4605E+00 -4.8580E+00 
2011 04 25 23 16 5.3267E+00 -9.7800E+00 
2011 04 25 23 26 5.1692E+00 -9.7800E+00 
2011 04 25 23 36 6.5867E+00 -9.7800E+00 
2011 04 25 23 46 6.5080E+00 -4.8580E+00 
2011 04 25 23 56 6.2717E+00 -4.8580E+00 
2011 04 26 00 06 5.4055E+00 -4.8580E+00 
2011 04 26 00 16 5.4842E+00 -9.7800E+00 
2011 04 26 00 26 5.7992E+00 -9.7800E+00 
2011 04 26 00 36 6.9017E+00 -4.8580E+00 
2011 04 26 00 46 7.0592E+00 -4.8580E+00 
2011 04 26 00 56 7.6892E+00 -9.7800E+00 
2011 04 26 01 06 8.0830E+00 -4.8580E+00 
2011 04 26 01 16 7.4530E+00 -4.8580E+00 
2011 04 26 01 26 7.7680E+00 -4.8580E+00 
2011 04 26 01 36 8.0830E+00 -4.8580E+00 
2011 04 26 01 46 7.3742E+00 -4.8580E+00 
2011 04 26 01 56 7.6892E+00 -4.8580E+00 
2011 04 26 02 06 6.9805E+00 -4.8580E+00 
2011 04 26 02 16 6.9017E+00 -4.8580E+00 
2011 04 26 02 26 5.7204E+00 -4.8580E+00 
2011 04 26 02 36 5.8780E+00 -4.8580E+00 
2011 04 26 02 46 4.9330E+00 -4.8580E+00 
2011 04 26 02 56 5.2480E+00 -4.8580E+00 
2011 04 26 03 06 4.6180E+00 -4.8580E+00 
2011 04 26 03 16 3.9880E+00 -4.8580E+00 
2011 04 26 03 26 3.9880E+00 6.4000E-02 
2011 04 26 03 36 4.8542E+00 -9.7800E+00 
2011 04 26 03 46 5.0117E+00 -4.8580E+00 
2011 04 26 03 56 6.9805E+00 -9.7800E+00 
2011 04 26 04 06 7.3742E+00 -4.8580E+00 
2011 04 26 04 16 7.9255E+00 -4.8580E+00 
2011 04 26 04 26 7.3742E+00 -4.8580E+00 
2011 04 26 04 36 6.8230E+00 -4.8580E+00 
2011 04 26 04 46 7.1380E+00 -4.8580E+00 
2011 04 26 04 56 6.5867E+00 -4.8580E+00 
2011 04 26 05 06 5.2480E+00 -4.8580E+00 
2011 04 26 05 16 5.0117E+00 -4.8580E+00 
2011 04 26 05 26 4.9330E+00 6.4000E-02 
2011 04 26 05 36 5.5630E+00 6.4000E-02 
2011 04 26 05 46 5.4842E+00 4.9860E+00 
2011 04 26 05 56 5.6417E+00 4.9860E+00 
2011 04 26 06 06 5.7992E+00 9.9080E+00 
2011 04 26 06 16 4.7755E+00 4.9860E+00 
2011 04 26 06 26 4.4605E+00 4.9860E+00 
2011 04 26 06 36 4.8542E+00 9.9080E+00 
2011 04 26 06 46 5.0117E+00 4.9860E+00 
2011 04 26 06 56 5.7992E+00 4.9860E+00 
2011 04 26 07 06 5.7204E+00 9.9080E+00 
2011 04 26 07 16 6.3505E+00 1.4830E+01 
2011 04 26 07 26 6.7442E+00 9.9080E+00 
2011 04 26 07 36 6.0355E+00 1.9752E+01 
2011 04 26 07 46 6.9017E+00 3.9440E+01 
2011 04 26 07 56 6.9805E+00 3.4518E+01 
2011 04 26 08 06 6.3505E+00 2.9596E+01 
2011 04 26 08 16 7.8467E+00 2.9596E+01 
2011 04 26 08 26 7.5317E+00 3.4518E+01 
2011 04 26 08 36 8.2404E+00 4.4362E+01 
2011 04 26 08 46 7.4530E+00 4.4362E+01 
2011 04 26 08 56 7.8467E+00 5.9128E+01 
2011 04 26 09 06 8.0042E+00 7.3894E+01 
2011 04 26 09 16 8.1617E+00 6.8972E+01 
2011 04 26 09 26 7.7680E+00 4.9284E+01 
2011 04 26 09 36 7.6105E+00 7.3894E+01 
2011 04 26 09 46 7.0592E+00 5.9128E+01 
2011 04 26 09 56 7.1380E+00 5.9128E+01 
2011 04 26 10 06 6.6655E+00 4.9284E+01 
2011 04 26 10 16 5.8780E+00 3.9440E+01 
2011 04 26 10 26 6.1142E+00 4.9284E+01 
2011 04 26 10 36 5.4055E+00 6.8972E+01 
2011 04 26 10 46 4.1455E+00 7.3894E+01 
2011 04 26 10 56 2.6492E+00 5.4206E+01 
2011 04 26 11 06 2.4917E+00 8.3738E+01 
2011 04 26 11 16 2.5705E+00 1.1327E+02 
2011 04 26 11 26 1.6255E+00 9.3582E+01 
2011 04 26 11 36 1.1530E+00 9.8504E+01 
2011 04 26 11 46 1.4680E+00 9.8504E+01 
2011 04 26 11 56 1.9405E+00 1.0835E+02 
2011 04 26 12 06 1.7830E+00 1.2804E+02 
2011 04 26 12 16 1.5467E+00 1.0835E+02 
2011 04 26 12 26 1.7042E+00 1.1327E+02 
2011 04 26 12 36 2.1767E+00 1.1819E+02 
2011 04 26 12 46 1.7042E+00 1.2804E+02 
2011 04 26 12 56 1.4680E+00 1.3296E+02 
2011 04 26 13 06 1.3104E+00 1.6249E+02 
2011 04 26 13 16 1.3104E+00 1.2804E+02 
2011 04 26 13 26 1.3892E+00 8.8660E+01 
2011 04 26 13 36 1.5467E+00 6.8972E+01 
2011 04 26 13 46 1.5467E+00 1.4772E+02 
2011 04 26 13 56 1.6255E+00 2.4616E+02 
2011 04 26 14 06 2.2555E+00 2.7077E+02 
2011 04 26 14 16 2.0980E+00 2.2648E+02 
2011 04 26 14 26 1.9405E+00 1.8710E+02 
2011 04 26 14 36 2.0192E+00 1.7233E+02 
2011 04 26 14 46 1.5467E+00 1.5265E+02 
2011 04 26 14 56 1.5467E+00 2.4124E+02 
2011 04 26 15 06 1.8617E+00 2.5601E+02 
2011 04 26 15 16 2.3342E+00 1.8218E+02 
2011 04 26 15 26 2.1767E+00 2.0679E+02 
2011 04 26 15 36 1.9405E+00 2.1171E+02 
2011 04 26 15 46 1.8617E+00 1.4772E+02 
2011 04 26 15 56 9.9550E-01 1.5265E+02 
2011 04 26 16 06 9.9550E-01 1.5265E+02 
2011 04 26 16 16 1.5467E+00 1.6249E+02 
2011 04 26 16 26 1.3104E+00 1.2804E+02 
2011 04 26 16 36 1.3104E+00 1.2311E+02 
2011 04 26 16 46 9.1670E-01 1.6741E+02 
2011 04 26 16 56 1.6255E+00 1.0835E+02 
2011 04 26 17 06 1.4680E+00 1.0343E+02 
2011 04 26 17 16 1.0742E+00 1.2311E+02 
2011 04 26 17 26 1.5467E+00 6.4050E+01 
2011 04 26 17 36 1.6255E+00 3.4518E+01 
2011 04 26 17 46 2.2555E+00 3.9440E+01 
2011 04 26 17 56 1.8617E+00 4.9284E+01 
2011 04 26 18 06 2.4130E+00 7.8816E+01 
2011 04 26 18 16 2.1767E+00 6.4050E+01 
2011 04 26 18 26 2.1767E+00 3.4518E+01 
2011 04 26 18 36 2.3342E+00 3.4518E+01 
2011 04 26 18 46 3.0430E+00 2.4674E+01 
2011 04 26 18 56 3.1217E+00 2.9596E+01 
2011 04 26 19 06 3.7517E+00 1.9752E+01 
